lord_admiral;제독;Lord Admiral;;;;;;;;;;;;;x,,,,,;;;;;;;;;;;;;;;;
loss_of_control;통제권 상실;Loss of Control;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;;
loss_of_control_desc;식민지의 통제권을 상실했습니다.;We have lost control over the colony.;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;;
loss_of_support;지지 상실;Loss of Support;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;;
loss_of_support_desc;여당이 지지를 잃었습니다.;The ruling party has lost support in this area.;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;;
louis_napoleon_iii;루이나폴레옹 보나파르트;Louis-Napol쬦n Bonaparte;;;;;;;;;;;;;x,
louis_napoleon_iii_desc;나폴레옹 1세의 조카이자 계승자인 루이나폴레옹은 자신을 무적의 존재로 만드는 유산을 지녔습니다. 비록 때때로 그의 결정이 무모해보이고 군사적 가치가 의심스럽더라도 말입니다.;Nephew and heir of Napoleon I, he is a man of the people and carries with him a legacy that makes him seemingly invincible-- even if, at times, his decisions are reckless and of questionable military value.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;
louis_pasteur;루이 파스퇴르;Louis Pasteur;;;;;;;;;;;;x,,,,,,,;;;;;;;;;;;;;;;;;
louis_pasteur_desc;루이 파스퇴르는 질병의 원인과 예방에 있어 놀라운 발견으로 기억되는 프랑스의 화학자이자 미생물학자였습니다. 그의 발견으로 푸에르페랄 열로 인한 사망률이 감소했고, 그는 광견병과 탄저균을 위한 최초의 백신을 만들었습니다. 그는 우유와 와인이 병을 일으키는 것을 막는 방법을 고안한 것으로 대중들에게 가장 잘 알려져 있는데, 이것은 저온 살균이라고 불리게 된 과정입니다.;Louis Pasteur was a French chemist and microbiologist who is remembered for his remarkable breakthroughs in the causes and preventions of diseases. His discoveries reduced mortality from puerperal fever, and he created the first vaccine for rabies and anthrax. He was best known to the public for inventing a method to stop milk and wine from causing sickness, a process that came to be called pasteurization.;;;;;;;;;;;;x,,,,,;;;;;;;;;;;;;;;;;
low_echelon_fire_support;소대 화력지원;Low Echelon Fire Support;Support de feu aux 쬦helons inf쬦ieurs;Truppen-Feuerunterst쬦zung;;Fuego de apoyo de escal쬦 inferior;;;;;;;;;x;;;;;;;;;;;;;;;;
low_echelon_fire_support_desc;소대 화력지원은 대대급 부대에 사단 포병 및 박격포 부대를 배치하는 전술입니다. 각 하급부대는 공격시에도 방어시에도 종래보다 신속하고 효율적으로 화력지원을 받을 수 있습니다.;By introducing divisional artillery and mortars down on battalion level, units got better firepower much faster. This was in turn very important both in offense and defense.;Introduction de l'artillerie de division et des mortiers vers le bas, c'est 쬦dire, au niveau du bataillon. Les unit쬦 pouvaient ainsi b쬦쬦icier rapidement d'une puissance de feu accrue tr쬦 utile en d쬦ense comme en attaque.;Durch die Einf쬦rung von Divisionsartillerie und -m쬦sern bis auf Batallionsebene erhielten Einheiten viel schneller bessere Feuerkraft, was in Offensive und Defensive gleicherma쬦n wichtig war.;;Mediante la introducci쬦 de la artiller쬦 divisionaria y los morteros en el nivel inferior del batall쬦 las unidades consiguieron mayor potencia de fuego m쬦 r쬦idamente, lo que era de gran importancia tanto en la defensa como en el ataque.;;;;;;;;;x;;;;;;;;;;;;;;;;
low_health_care;공공적 보건복지;Public Health Care;Bas syst쬦e de sant쬦Geringe Hilfe;;Mala;;;;;;;;;x;;;;;;;;;;;;;;;;
low_health_care_desc;보건복지를 공공에게 제공합니다.;Public Health Care.;Bas syst쬦e de sant쬦public.;Qualitativ niedrige Gesundheitsf쬦sorge.;;Sanidad p쬦lica de calidad baja.;;;;;;;;;x;;;;;;;;;;;;;;;;
low_health_care_l;공공적 보건복지;Public Health Care;Bas syst쬦e de sant쬦Geringe Gesundheitsf쬦sorge;;Sanidad p쬦lica baja;;;;;;;;;x;;;;;;;;;;;;;;;;
low_minimum_wage;낮은 최저임금;Low Minimum Wage;Salaire minimum bas;Niedriger Lohn;;Bajo;;;;;;;;;x;;;;;;;;;;;;;;;;
low_minimum_wage_desc;최저임금을 평균보다 낮게 설정합니다.;Minimum wages are low.;Les salaires minimum sont bas.;Die Mindestl쬦ne sind niedrig.;;El salario m쬦imo es bajo.;;;;;;;;;x;;;;;;;;;;;;;;;;
low_minimum_wage_l;낮은 최저임금;Low Min. Wage;Salaire min. bas;Niedriger Mindestlohn;;Salario m쬦imo bajo;;;;;;;;;x;;;;;;;;;;;;;;;;
low_pensions;낮은 노령연금;Low Pensions;Basses pensions;Niedrige Renten;;Bajas;;;;;;;;;x;;;;;;;;;;;;;;;;
low_pensions_desc;노령연금을 낮게 지급합니다.;Low state pensions.;Basses pensions d'쬦at.;Geringe staatliche Renten.;;Pensiones p쬦licas bajas.;;;;;;;;;x;;;;;;;;;;;;;;;;
low_pensions_l;낮은 노령연금;Low Pensions;Basses pensions;Niedrige Renten;;Pensiones bajas;;;;;;;;;x;;;;;;;;;;;;;;;;
low_safety;제한적인 안전규제;Limited Safety Regulations;S쬦urit쬦limit쬦;Geringe Regeln;;Limitada;;;;;;;;;x;;;;;;;;;;;;;;;;
low_safety_desc;안전규제를 위험한 작업에 적용합니다.;There are safety regulations governing dangerous tasks.;Des r쬦les de s쬦urit쬦r쬦issent les t쬦hes dangereuses.;Es gibt Sicherheitsvorschriften f쬦 gef쬦rliche Arbeiten.;;Ley de seguridad sobre trabajos de riesgo.;;;;;;;;;x;;;;;;;;;;;;;;;;
low_safety_l;제한적인 안전규제;Low Safety;S쬦urit쬦basse;Geringe Sicherheitsvorschriften;;Seguridad baja;;;;;;;;;x;;;;;;;;;;;;;;;;
low_schools;기본적인 교육제도;Basic School system;Syst쬦e de base;Einfaches Schulsystem;;;;;;;;;;;x;;;;;;;;;;;;;;;;
low_schools_desc;공립초등학교가 드뭅니다.;Public Schools are uncommon.;Les 쬦oles publiques sont rares.;쬦fentliche Schulen sind nicht verbreitet.;;;;;;;;;;;x;;;;;;;;;;;;;;;;
low_schools_l;기본적인 교육제도;Basic School system;Syst쬦e d'쬦ucation de base;Einfaches Schulsystem;;;;;;;;;;;x;;;;;;;;;;;;;;;;
low_subsidies;낮은 실업보조금;Low Subsidies;Basses allocations;Niedrige Hilfe;;Bajos;;;;;;;;;x;;;;;;;;;;;;;;;;
low_subsidies_desc;실업보조금을 낮게 지급합니다.;Low unemployment subsidies.;Basses allocations ch쬦age.;Niedrige Arbeitslosenunterst쬦zung.;;Subsidios de desempleo bajos.;;;;;;;;;x;;;;;;;;;;;;;;;;
low_subsidies_l;낮은 실업보조금;Low Subsidies;Indemnit쬦 basses;Niedrige Arbeitslosenhilfe;;Subsidios bajos;;;;;;;;;x;;;;;;;;;;;;;;;;
loyal_askaris;구르카 경비병과 척후병;Gurkhas, Askaris & Tirailleurs;Gurkhas, Askaris et tirailleurs;Gurkhas, Askaris & Tirailleure;;Gurkhas, askaris y tirailleurs;;;;;;;;;x;;;;;;;;;;;;;;;;
loyal_askaris_desc;현지 주민들이 일반적으로 우리의 통치에 협력하며, 일부는 식민지군 입대를 지원합니다.;The people in this province are generally supportive of our rule, and several of them serve, or are willing to serve, in colonial military regiments;G쬦쬦alement, les habitants de cette province vous soutiennent. D'ailleurs, certains servent ou sont pr쬦s 쬦servir dans les r쬦iments militaires coloniaux.;Die Menschen in dieser Provinz unterst쬦zen unsere Regierung zum Gro쬦eil, und viele von ihnen dienen in kolonialeigenen Milit쬦regimentern, bzw. sind gewillt, dort zu dienen.;;La gente de esta provincia generalmente ha apoyado a nuestro gobierno y muchos de ellos sirven o desean servir en regimientos militares coloniales.;;;;;;;;;x;;;;;;;;;;;;;;;;
lozi;로지;Lozi;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
luba;루바;Luba;Luba;Lubaisch;;Luba;;;;;;;;;x;;;;;;;;;;;;;;;;
lubricants;윤활유;Lubricants;;;;;;;x
lucky;행운아;Lucky;;;;;;;x
luddite;신기술 반대자;Luddite;;;;;;;;;;;;;x,,,,,;;;;;;;;;;;;;;;;
ludwig_von_mises;루트비히 폰 미제스;Ludwig von Mises;Ludwig von Mises;Ludwig von Mises;;Ludwig von Mises;;;;;;;;;x;;;;;;;;;;;;;;;;
ludwig_von_mises_desc;루트비히 폰 미제스는 1930년대 국가적 정책에 케인즈 학파의 영향력이 커진 상황에 의문을 제기한 오스트리아의 경제학자입니다. 미제스는 수요의 회복을 위해 국가가 자체적 자원을 활용하려는 시도는 인플레이션을 유발하며 안정적인 경제성장에 필수불가결한 시장의 공급 균형조정 기능을 왜곡할 위험을 가진다고 주장했습니다. 또한 그는 사회주의적 경제모델이 소비자의 수요에 맞는 공급을 보장하려 물가를 스스로 조정하는 시장의 기능을 제거한 어리석은 것이라고 신랄하게 비판했습니다.;An Austrian economist who would challenge the growing influence of Keynesian economics upon the actions of the State in the 1930s. Von Mises argued that the attempt by the State to use its resources to revive demand in the economy created dangerous potentials for inflation of the economy and severe imbalances in the ability of the marketplace to find the balance between supply and demand that would ensure stable economic growth. Von Mises was also a sharp critic of socialist economic models, arguing that such models removed the ability of the market to determine price levels that would ensure adequate supply based on the demands of consumers for goods;;Mises war ein 쬦terreichischer 쬦onom, der den wachsenden Einfluss der keynesianischen Wirtschaftskonzepts auf die Handlungen des Staats w쬦rend der 1930er Jahre kritisierte. Von Mises argumentierte, dass der Versuch des Staats, seine Ressourcen zur Wiederbelebung der Nachfrage in der Wirtschaft einzusetzen, f쬦 diese ein gef쬦rliches Inflationspotential schuf und au쬦rdem die F쬦igkeit des Marktes zur Gleichgewichtsfindung zwischen Angebot und Nachfrage zur Gew쬦rleistung wirtschaftlichen Wachstums stark sch쬦igte. Von Mises war dar쬦er hinaus ein scharfer Kritiker sozialistischer Wirtschaftsmodelle. Er behauptete, solche Modelle w쬦den die F쬦igkeit des Marktes eliminieren, Preisstufen zu ermitteln, die basierend auf der G쬦ernachfrage ein ad쬦uates Angebotsniveau gew쬦rleisten.;;Economista austriaco que cuestionar쬦 la creciente influencia de la teor쬦 keynesiana sobre la acci쬦 de los estados en la d쬦ada de los 30. Von Mises argument쬦que cuando el estado intentaba movilizar sus recursos para revivir la demanda creaba un peligroso potencial de inflaci쬦 y le creaba graves dificultades a la capacidad del mercado de encontrar el equilibrio entre la oferta y la demanda que garantizar쬦 un crecimiento estable. Von Mises tambi쬦 fue muy cr쬦ico con los modelos econ쬦icos socialistas, arguyendo que destru쬦n la capacidad del mercado de determinar los niveles de precios que garantizar쬦n un suministro adecuado, basado en la demanda de bienes y servicios por parte de los consumidores.;;;;;;;;;x;;;;;;;;;;;;;;;;
luhya;루히아;Luhya;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
lumber;목재;Lumber;Bois de scierie;Schnittholz;;Tablones;;;;;;;;;x;;;;;;;;;;;;;;;;
lumber_mill;목재 제재소;Lumber Mill;Scierie;S쬦em쬦le;;Aserradero;;;;;;;;;x;;;;;;;;;;;;;;;;
lumber_mill_desc;수목을 목재로 가공합니다. 목재들은 건물, 종이, 배, 또는 가구를 생산하는데 쓰입니다.;In a lumber mill, timber is processed into lumber. Lumber can then be used for buildings, paper, ships or furniture.;La scierie transforme la mati쬦e premi쬦e en bois d쬦it쬦 Ce bois sert 쬦construire des b쬦iments, des navires, des meubles ou 쬦fabriquer du papier.;In S쬦em쬦len wird Holz zu Schnittholz verarbeitet, das dann f쬦 Geb쬦de, Papier, Schiffe oder M쬦el verwendet werden kann.;;En un aserradero, la madera se convierte en tablones que se utilizan para edificios, papel, naves o muebles.;;;;;;x;;;;;;;;;;;;;;;;;;;
lunda;룬다;Lunda;Lunda;Lundaisch;;Lunda;;;;;;;;;x;;;;;;;;;;;;;;;;
luo;루오;Luo;Luo;Luotisch;;Luo;;;;;;;;;x;;;;;;;;;;;;;;;;
luxury_clothes;고급의류;Luxury Clothes;V쬦ements de luxe;Luxuskleidung;;Ropa de lujo;;;;;;;;;x;;;;;;;;;;;;;;;;
luxury_clothes_factory;고급의류 공장;Luxury Clothes Factory;Atelier de v쬦ements de luxe;Luxuskleiderfabrik;;F쬦rica de ropa de lujo;;;;;;;;;x;;;;;;;;;;;;;;;;
luxury_clothes_factory_desc;비단을 이용해 평범한 의류를 사치품으로 재탄생시킵니다. 상류층의 몸을 꾸미는 사치스러운 옷을 생산합니다.;In this factory, regular clothes are reworked using silk to produce luxury clothes for the rich strata뭩 of the populace.;Dans cette usine, les v쬦ements ordinaires sont retrait쬦 avec de la soie afin de produire des v쬦ements de soie pour les classes sup쬦ieures de la population.;In dieser Fabrik werden normale Kleidungsst쬦ke unter Verwendung von Seide zu Kleidung f쬦 die reichen Bev쬦kerungsschichten umgearbeitet.;;En estas f쬦ricas se transforman ropas normales usando seda para producir vestidos de lujo para las clases altas.;;;;;;x;;;;;;;;;;;;;;;;;;;
luxury_focus;사치품산업 육성;Focus on Luxury Goods;;;;;;;;;;;;x,,,,,,,;;;;;;;;;;;;;;;;;
luxury_focus_desc;산업계가 부츠, 양조주, 잎담배, 고급의류와 고급가구 등의 사치품산업으로 서서히 방향을 틀었습니다.;Our nation's industry has become slowly turned towards the production of luxury goods such as boots, wine, cigars and luxury clothing and furniture.;;;;;;;;;;;;x,,,,,;;;;;;;;;;;;;;;;;
luxury_furniture;고급가구;Luxury Furniture;Meubles de luxe;Luxusm쬦el;;Muebles de lujo;;;;;;;;;x;;;;;;;;;;;;;;;;
luxury_furniture_factory;고급가구 공장;Luxury Furniture Factory;Fabrique de meubles de luxe;Luxusm쬦elfabrik;;F쬦rica de muebles de lujo;;;;;;;;;x;;;;;;;;;;;;;;;;
luxury_furniture_factory_desc;열대나무를 이용해 평범한 가구를 사치품으로 변신합니다. 상류층의 집을 꾸미는 사치스러운 가구를 생산합니다.;Here, furniture is transformed into a luxury good using tropical wood. The resulting luxury furniture is used by the rich strata뭩 of the population for their homes.;Les meubles sont ici transform쬦 en produits de luxe gr쬦e 쬦du bois exotique. Le mobilier de luxe qui en r쬦ulte est achet쬦par les classes sup쬦ieures de la population.;Hier werden M쬦el mit Tropenh쬦zern in Luxusg쬦er verwandelt. Die fertigen Tropenm쬦el werden von den reichen Bev쬦kerungsschichten f쬦 ihre H쬦ser gekauft.;;Aqu쬦 los muebles se transforman en bienes de lujo mediante madera tropical. Las clases altas de la poblaci쬦 utilizan en sus casas el lujoso mobiliario resultante.;;;;;;x;;;;;;;;;;;;;;;;;;;
leon_walras;레옹 발라;Leon Walras;L쬦n Walras;L쬦n Walras;;L쬦n Walras;;;;;;;;;x;;;;;;;;;;;;;;;;
leon_walras_desc;레옹 발라는 프랑스의 경제학자로 조지프 슘페터가 "모든 경제학자 중에서 가장 위대하다"고 평가한 인물입니다. 발라의 위대한 논문 '순수 경제학 요청론'이 발표된 것은 1874년이며 '한계 혁명(한계 효용 이론을 기초로 한 경제학의 체계를 수립하는 고전파 경제학에 대해 근대 경제학을 창시한 경제학상의 일대 혁명)'을 이끈 다른 두 이론가 윌리엄 스탠리 제번스와 칼 멩거가 각각 논문을 발표한지 3년 후의 일이었습니다. 그러나 발라는 두 명과는 별도로 독자적 이론을 형성하고 일반균형이론을 창시한 점에서 한계혁명을 주도한 위대한 이론가 3명 중 한 사람으로서 꼽힙니다. 발라는 제번스가 가능한 피하던 많은 시장에 관련된 고려 사항과 멩거가 피했던 수학적 정확성을 부여하는데 성공했고, 세상은 그를 일반균형이론의 아버지라 부릅니다.;The French economist L쬦n Walras (pronounced 'Valrasse') has been hailed by Joseph Schumpeter as 'the greatest of all economists'. Walras was one of the three leaders of the Marginalist Revolution, even though his greatest work, Elements of Pure Economics, was published in 1874, three years after those of William Stanley Jevons and Carl Menger. Nonetheless, alone among the three revolutionaries, L쬦n Walras set forth the new 'marginalist' or 'Neoclassical' theory in a formal general equilibrium setting.   Thus, he endowed it with the multi-market considerations Jevons had largely avoided and the mathematical precision Menger had eschewed. L쬦n Walras is widely and rightfully regarded as the father of general equilibrium theory.;L'쬦onomiste fran쬦is L쬦n Walras (prononc쬦Valrasse) a 쬦쬦salu쬦par Joseph Schumpeter comme 쳊e plus grand de tous les 쬦onomistes쬦 Walras a 쬦쬦l'un des trois leaders de la r쬦olution marginaliste, m쬦e si sa plus grande 쐕vre, El쬦ents de pure 쬦onomie, a 쬦쬦publi쬦en 1874, trois ans apr쬦 ceux de William Stanley Jevons et de Carl Menger. N쬦nmoins, seul des trois r쬦olutionnaires, L쬦n Walras 쬦once les nouveaux 'marginaliste' ou 'n쬦-classique' une th쬦rie dans un cadre d'쬦uilibre g쬦쬦al formel. Ainsi, il l'a dot쬦avec les consid쬦ations multi-march쬦que Jevons avait largement 쬦it쬦et de la pr쬦ision math쬦atique que Menger avait 쬦it쬦 L쬦n Walras est partout et 쬦juste titre consid쬦쬦comme le p쬦e de la th쬦rie de l'쬦uilibre g쬦쬦al. ;Der franz쬦ische Wirtschaftswissenschaftler L쬦n Walras wurde von Joseph Schumpeter als 'gr秤er 쬦onom aller Zeiten' gepriesen. Walras war einer der drei Anf쬦rer der marginalistischen Revolution, obwohl sein gr秤tes Werk, '쬦쬦ents d'쬦onomie pure ou th쬦rie de la richesse sociale' erst 1874 ver쬦fentlicht worden war und somit drei Jahre nach den Werken von William Stanley Jevons und Carl Menger. Nichtsdestotrotz brachte L쬦n Walras als einziger der drei Revolution쬦e die neue marginalistische oder neoklassische Theorie in einer allgemeinen Gleichgewichtstheorie voran. Demgem癌 wandte er die 쬦erlegungen hinsichtlich multipler M쬦kte auf sie an, die Jevons und vor allem der mathematisch pr쬦ise Menger weitestgehend gemieden hatten. L쬦n Walras wird weithin zurecht als Vater der Allgemeinen Gleichgewichtstheorie angesehen.;;El economista franc쬦 L쬦n Walras (pronunciado 'Balr쬦'), ha sido aclamado por Joseph Schumpeter como 'el mayor de todos los economistas'. Walras fue uno de los tres l쬦eres de la Revoluci쬦 Marginalista, incluso a pesar de que su mejor obra, los 'Elementos de econom쬦 pura' fue publicada en 1874, tres a쬦s despu쬦 de las de William Stanley Jevons and Carl Menger. A pesar de ello, s쬦o 쬦 de entre los tres revolucionarios coloc쬦a la nueva teor쬦 'marginalista' o 'Neocl쬦ica' en un entorno general de equilibrio formal.   As쬦 la dot쬦de unas consideraciones sobre el multi-mercado que Jevons hab쬦 evitado, al igual que hizo la precisi쬦 matem쬦ica de Menger. A L쬦n Walras se le considera, acertadamente, el padre de la teor쬦 general del equilibrio.;;;;;;;;;x;;;;;;;;;;;;;;;;
maasai;마사이;Maasai;Maasa쬦Massaisch;;Maasai;;;;;;;;;x;;;;;;;;;;;;;;;;
machine_gun_armament;기관총;Machine Gun Armament;;Maschinengewehr-Aufr쬦tung;;;;;;;;;;;x;;;;;;;;;;;;;;;;
machine_gun_armament_desc;1861년 리처드 조던 개틀링이 개발하고 특허를 받은 개틀링 기관총은 자동 장전으로 순차적인 화력을 내뿜는 최초의 총입니다. 처음에는 미국 남북전쟁에서 매우 제한적으로 쓰였으며, 이후 개선되어 프랑스-프로이센 전쟁과 남아프리카 반란에서 쓰였습니다. 19세기 후반부터 다른 국가에도 팔린 개틀링 기관총은 20세기 초까지 계속 쓰였습니다. 최초의 자력 기관총은 1885년 히람 맥심 경이 발명했습니다. '맥심포'는 이전에 발사한 총알의 반동력을 자동으로 재장전하는데 사용했으므로 노든펠트나 개틀링 기관총과 같은 초기작보다 훨씬 높은 화력을 보였습니다.;The Gatling gun, patented in 1861 by Richard Jordan Gatling, was the first to offer controlled, sequential fire with automatic loading. It first saw very limited action in the American Civil War; it was subsequently improved and used in the Franco-Prussian war and North-West Rebellion. Many were sold to other armies in the late 19th century and continued to be used into the early 20th century. The first self-powered machine gun was invented in 1885 by Sir Hiram Maxim. The 'Maxim gun' used the recoil power of the previously fired bullet to reload rather than being hand-powered, enabling a much higher rate of fire than was possible using earlier designs such as the Nordenfelt and Gatling weapons.;;Das Repetiergesch쬦z wurde 1861 von Richard Jordan Gatling patentiert und bot als erstes die M쬦lichkeit kontrollierter, aufeinanderfolgender Feuersalven mit automatischem Nachladen. Zu einem ersten, begrenzten Einsatz kam das Gewehr im amerikanischen B쬦gerkrieg. Es wurde fortlaufend weiterentwickelt und kam auch im Deutsch-Franz쬦ischen Krieg und im Nordwest-Widerstand zum Einsatz. Viele Gewehre wurden im sp쬦en 19. Jahrhundert an andere Armeen verkauft und bis ins fr쬦e 20. Jahrhundert hinein verwendet. Das erste selbstladende Maschinengewehr wurde 1885 von Sir Hiram Maxim erfunden. Das Maxim-Maschinengewehr nutzte die Energie des R쬦ksto쬦s zuvor abgeschossener Kugeln zum Nachladen, keinen Handantrieb, und erlaubte eine h쬦ere Feuerrate als fr쬦ere Entwicklungen, wie z.;b. das Nordenfelt und das Gatling-Gewehr.;;;;;;;;;;;x;;;;;;;;;;;;;;;
machine_gun_deployment;기관총 개발;Machine Gun Deployment;;;;;;;;;;;;x,,,,,,,;;;;;;;;;;;;;;;;;
machine_gun_deployment_desc;군 전체에 기관총을 성공적으로 배치해 화력을 대폭 올렸습니다.;Machine guns have been successfully deployed throughout our armed forces, upgrading their existing firepower significantly.;;;;;;;;;;;;x,,,,,,;;;;;;;;;;;;;;;;;
machine_guns;기관총;Machine Guns;Mitrailleuses;Maschinengewehre;;Ametralladoras;;;;;;;;;x;;;;;;;;;;;;;;;;
machine_guns_desc;기관총;Machine Guns;Mitrailleuses;Maschinengewehre;;Ametralladoras;;;;;;;;;x;;;;;;;;;;;;;;;;
machine_parts;기계부품;Machine Parts;Pi쬦es m쬦aniques;Maschinenteile;;Piezas de maquinaria;;;;;;;;;x;;;;;;;;;;;;;;;;
machine_parts_factory;기계부품 공장;Machine Parts Factory;Usine de pi쬦es m쬦aniques;Maschinenteilefabrik;;F쬦rica de piezas de maquinaria;;;;;;;;;x;;;;;;;;;;;;;;;;
machine_parts_factory_desc;강철과 석탄을 이용해 기계부품을 생산합니다. 기계부품은 산업현장에서 매우 중요한 도구입니다.;Machine parts are very important tools for every industrial plant. Steel and Coal are required to produce them.;Les pi쬦es m쬦aniques sont indispensables 쬦toutes les usines. De l'acier et du charbon sont n쬦essaires pour les produire.;Maschinenteile sind sehr wichtig f쬦 jede Fabrik. Stahl und Kohle sind f쬦 ihre Produktion erforderlich.;;Las piezas de maquinaria son elementos muy importantes de toda planta industrial. Hay que disponer de acero y carb쬦 para producirlas.;;;;;;x;;;;;;;;;;;;;;;;;;;
machine_tools;전동공구;Machine Tools;Machines-outils;Werkzeugmaschinen;;M쬦uinas herramientas;;;;;;;;;x;;;;;;;;;;;;;;;;
machine_tools_desc;표준화한 전동공구를 생산하는 특수기계를 구축해 산업계의 교환 가치가 크게 향상됐습니다.;By constructing special machines that produced standardized machine tools the exchangeability in industry was vastly improved.;On a pu am쬦iorer consid쬦ablement les possibilit쬦 d'쬦hange en cr쬦nt des machines sp쬦ialis쬦s dans la fabrication standardis쬦 de machines-outils.;Durch den Bau von Spezialmaschinen, die standardisierte Werkzeugmaschinen produzierten, wurde die Auswechselbarkeit innerhalb der Industrie stark verbessert.;;Con la introducci쬦 de m쬦uinas especializadas que produc쬦n m쬦uinas herramientas est쬦dar, la versatilidad de la industria experiment쬦un impulso considerable.;;;;;;;;;x;;;;;;;;;;;;;;;;
madman;미치광이;Madman;Fou;Irrer;;Loco;;;;;;;;;x;;;;;;;;;;;;;;;;
madrasahs;마드라샤;Madrasahs;;;;;;;;;;;;;x,,,,,;;;;;;;;;;;;;;;;
madrasahs_desc;이슬람식 대학교육 시설;Simple schooling institutions;;;;;;;;;;;;;x,,,,,;;;;;;;;;;;;;;;;
maghrebi;마그레브;Maghrebi;Maghr쬦in;Maghrebinisch;;Magreb쬦;;;;;;;;x;;;;;;;;;;;;;;;;
magnetic_separation;자력 분리;Magnetic Separation;;;;;;;x
magnetohydrodynamic_propulsors;자기유체역학적 추진체;Magnetohydrodynamic Propulsors;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
mahayana;대승불교;Mahayana;Mahayana;Mahayana;;Budista Mahayana;;;;;;;;;x;;;;;;;;;;;;;;;;
main_armament;주포;Main Armament;Armement principal;Hauptbewaffnung;;Armam. princ.;;;;;;;;;x;;;;;;;;;;;;;;;;
main_armament_desc;주포;Main Armament;Armement principal;Hauptbewaffnung;;Armam. princ.;;;;;;;;;x;;;;;;;;;;;;;;;;
main_battle_tank;주전투전차;Main battle tank;;;;;;;x
make_free;자유주 설립;Create Free State;Cr쬦r un 쬦at libre;Freistaat erstellen;;Crear estado libre;;;;;;;;;x;;;;;;;;;;;;;;;;
make_puppet;괴뢰국 설립;Make Protectorate;Cr쬦r un pays satellite;Erschafft eine Marionette;;;;;;;;;;;x;;;;;;;;;;;;;;;;
make_puppet_desc;적국의 수도에 괴뢰국을 설립합니다.;Become a Protectorate;Devenir un satellite;Werdet eine Marionette;;;;;;;;;;;x;;;;;;;;;;;;;;;;
make_puppet_setup;$RECIPIENT$을(를) 괴뢰화합니다.;$RECIPIENT$ becomes a Protectorate of $ACTOR$;$RECIPIENT$ devient satellite de $ACTOR$;$RECIPIENT$ wird eine Marionette von $ACTOR$;;;;;;;;;;;x;;;;;;;;;;;;;;;;
make_puppet_short;$RECIPIENT$ 괴뢰화;$RECIPIENT$ becomes a puppet of $ACTOR$;$RECIPIENT$ devient satellite de $ACTOR$;$RECIPIENT$ wird eine Marionette von $ACTOR$;;;;;;;;;;;x;;;;;;;;;;;;;;;;
make_slave;노예주 설립;Create Slave State;Cr쬦r un 쬦at esclavagiste;Sklavereistaat erstellen;;Crear estado esclavista;;;;;;;;;x;;;;;;;;;;;;;;;;
makonde;마콘데;Makonde;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
makua;마쿠아;Makua;Macua;Makuanisch;;Makua;;;;;;;;;x;;;;;;;;;;;;;;;;
maladroit;솜씨없음;Maladroit;Maladroit;Unbeholfen;;Torpe;;;;;;;;;x;;;;;;;;;;;;;;;;
malagasy;마다가스카르;Malagasy;Malgache;Malagasisch;;Malagasy;;;;;;;;;x;;;;;;;;;;;;;;;;
malay;말레이;Malay;Malais;Malaiisch;;Malaya;;;;;;;;;x;;;;;;;;;;;;;;;;
malayalam;말라얄람;Malayalam;Malayalam;Malayalamisch;;Malayalam;;;;;;;;;x;;;;;;;;;;;;;;;;
christian_malayalam;기독교계 말라얄람;Christian Malayalam;Malayalam;Malayalamisch;;Malayalam;;;;;;;;;x;;;;;;;;;;;;;;;;
maltese;몰타;Maltese;Maltais;Maltesisch;;Maltesa;;;;;;;;;x;;;;;;;;;;;;;;;;
malthusian_thought;맬서스주의적 사상;Malthusian Thought;Pens쬦 malthusienne;Malthusischer Gedanke;;Pensamiento malthusiano;;;;;;;;;x;;;;;;;;;;;;;;;;
malthusian_thought_desc;맬서스주의적 사상;Malthusian Thought;Pens쬦 malthusienne;Malthusischer Gedanke;;Pensamiento malthusiano;;;;;;;;;x;;;;;;;;;;;;;;;;
man_of_the_people;인민의 정치인;Man of the People;;;;;;;;;;;;;x,,,,,;;;;;;;;;;;;;;;;
managed_exchange_rates;관리환율;Managed Exchange Rates;;;;;;;x
managed_intensive_rotational_grazing;목초지 집약순환식 관리법;Managed Intensive Rotational Grazing;;;;;;;x
management_strategy;경영 전략;Management Strategy;Strat쬦ie de gestion;Verwaltungsstrategie;;Estrategia gesti쬦;;;;;;;;;x;;;;;;;;;;;;;;;;
management_strategy_desc;경영 전략;Management Strategy;Strat쬦ie de gestion;Verwaltungsstrategie;;Estrategia gesti쬦;;;;;;;;;x;;;;;;;;;;;;;;;;
manchu;만주;Manchu;Mandchou;Mandschurisch;;Manch쬦;;;;;;;;x;;;;;;;;;;;;;;;;
