;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;
end_of_natural_dyes_title;Ãµ¿¬ ¿°·áÀÇ ³¡?;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;
end_of_natural_dyes_desc;19¼¼±â Áß¹İ ÀÎ°£ÀÌ ¸¸µç ÇÕ¼º ¿°·áÀÇ ¹ß°ßÀº Ãµ¿¬ ¿°·á¿¡ ´ëÇÑ ´ë±Ô¸ğ ½ÃÀåÀÇ ¿À·£ ÇÏ¶ôÀ» ÃË¹ßÇß½À´Ï´Ù. »ê¾÷ Çõ¸íÀ¸·Î °¡´ÉÇØÁø »ê¾÷ ¼¶À¯ »ı»êÀ» ÅëÇØ ´ë·®À¸·Î »ı»êÇÒ ¼ö ÀÖ´Â ÇÕ¼º ¿°·á´Â Ãµ¿¬ ¿°·á¸¦ ºü¸£°Ô ´ëÃ¼ÇßÀ¸¸ç, ÈÄ¿¡ µîÀåÇÏ´Â ÇÕ¼º ¼¶À¯¿Íµµ Ãµ¿¬ ¿°·á¿Í ´Ş¸® Àß ¾î¿ï·È½À´Ï´Ù. ¿ì¸®³ª¶óÀÇ ÀÏºÎ Áö¿ª¿¡¼­µµ Ãµ¿¬ ¿°·á »ı»êÀÌ ¸î³â°£ ²ÙÁØÈ÷ °¨¼ÒÇÏ°í ÀÖÀ¸¸ç, ÀÌ°÷ÀÇ »ı»êÀÚµéÀº Áö±İ ÀÚ½ÅµéÀÇ »óÇ°À» ÆÈ ¼ö ¾ø´Â »óÅÂ¿¡ ÀÌ¸£·¶½À´Ï´Ù. ÆÄ»ê¿¡ Á÷¸éÇÑ ´ëºÎºĞÀÇ ¿°·á »ı»êÀÚµéÀº »õ·Î¿î Á¦Ç°À» ¹°»öÇÏ°í ÀÖ½À´Ï´Ù. Á¤ºÎÀÎ ¿ì¸®°¡ »õ·Î¿î ½ÃÀåÀ» Ã£¾ÆÁÜÀ¸·Î½á ±×µéÀ» µµ¿ï ¼ö ÀÖ½À´Ï´Ù.;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;
reorganize_gabon_title;°¡ºÀ ¿µÀ¯±Ç ÁÖÀå;Claim Gabon;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
reorganize_gabon_desc;¿ì¸®´Â ÀÌ ¾ÆÇÁ¸®Ä« ½Ä¹ÎÁö¸¦ Àå¾ÇÇß½À´Ï´Ù. ÀÌ °÷À» ¿ì¸®ÀÇ À§´ëÇÑ ½Ä¹ÎÁ¦±¹ÀÇ ÀÏºÎ·Î ¸¸µé±â À§ÇØ¼­´Â ÀçÁ¤ºñ°¡ ÇÊ¿äÇÕ´Ï´Ù.;Now that we have taken possession of this African colony, we should reorganize its structure to make it truly part of our greater colonial administration.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
organize_congo_title;Äá°í Æí¼º;Organize Congo;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
organize_congo_desc;ÀÌ°÷¿¡ ½Ä¹ÎÁö¸¦ Æí¼ºÇÏ¿© Áö¿ªÀû ±¸Á¶¸¦ ´õ Àß ¹İ¿µÇØ¾ß ÇÒ »Ó¸¸ ¾Æ´Ï¶ó, ÀÚ¾Ö·Î¿î ÀÚÄ¡ °¡´É¼ºµµ ¼³Á¤ÇØ¾ß ÇÕ´Ï´Ù.;We should organize the African colonies to better reflect both a local structure, as well as set up the possibility for autonomous rule -- dominated by our benevolent colonial administrators, of course.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
reorganize_congo_title;Äá°í ¿µÀ¯±Ç ÁÖÀå;Claim Congo;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
reorganize_congo_desc;¿ì¸®´Â ÀÌ ¾ÆÇÁ¸®Ä« ½Ä¹ÎÁö¸¦ Àå¾ÇÇß½À´Ï´Ù. ÀÌ °÷À» ¿ì¸®ÀÇ À§´ëÇÑ ½Ä¹ÎÁ¦±¹ÀÇ ÀÏºÎ·Î ¸¸µé±â À§ÇØ¼­´Â ÀçÁ¤ºñ°¡ ÇÊ¿äÇÕ´Ï´Ù.;Now that we have taken possession of this African colony, we should reorganize its structure to make it truly part of our greater colonial administration.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
organize_zaire_title;Äá°í ÀÚÀ¯±¹ Æí¼º;Organize Free Congo State;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
organize_zaire_desc;ÀÌ°÷¿¡ ½Ä¹ÎÁö¸¦ Æí¼ºÇÏ¿© Áö¿ªÀû ±¸Á¶¸¦ ´õ Àß ¹İ¿µÇØ¾ß ÇÒ »Ó¸¸ ¾Æ´Ï¶ó, ÀÚ¾Ö·Î¿î ÀÚÄ¡ °¡´É¼ºµµ ¼³Á¤ÇØ¾ß ÇÕ´Ï´Ù.;We should organize the African colonies to better reflect both a local structure, as well as set up the possibility for autonomous rule -- dominated by our benevolent colonial administrators, of course.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
reorganize_zaire_title;Äá°í ÀÚÀ¯±¹ ¿µÀ¯±Ç ÁÖÀå;Claim Free Congo State;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
reorganize_zaire_desc;¿ì¸®´Â ÀÌ ¾ÆÇÁ¸®Ä« ½Ä¹ÎÁö¸¦ Àå¾ÇÇß½À´Ï´Ù. ÀÌ °÷À» ¿ì¸®ÀÇ À§´ëÇÑ ½Ä¹ÎÁ¦±¹ÀÇ ÀÏºÎ·Î ¸¸µé±â À§ÇØ¼­´Â ÀçÁ¤ºñ°¡ ÇÊ¿äÇÕ´Ï´Ù.;Now that we have taken possession of this African colony, we should reorganize its structure to make it truly part of our greater colonial administration.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
organize_zambia_title;Àáºñ¾Æ Æí¼º;Organize Zambia;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
organize_zambia_desc;ÀÌ°÷¿¡ ½Ä¹ÎÁö¸¦ Æí¼ºÇÏ¿© Áö¿ªÀû ±¸Á¶¸¦ ´õ Àß ¹İ¿µÇØ¾ß ÇÒ »Ó¸¸ ¾Æ´Ï¶ó, ÀÚ¾Ö·Î¿î ÀÚÄ¡ °¡´É¼ºµµ ¼³Á¤ÇØ¾ß ÇÕ´Ï´Ù.;We should organize the African colonies to better reflect both a local structure, as well as set up the possibility for autonomous rule -- dominated by our benevolent colonial administrators, of course.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
reorganize_zambia_title;Àáºñ¾Æ ¿µÀ¯±Ç ÁÖÀå;Claim Zambia;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
reorganize_zambia_desc;¿ì¸®´Â ÀÌ ¾ÆÇÁ¸®Ä« ½Ä¹ÎÁö¸¦ Àå¾ÇÇß½À´Ï´Ù. ÀÌ °÷À» ¿ì¸®ÀÇ À§´ëÇÑ ½Ä¹ÎÁ¦±¹ÀÇ ÀÏºÎ·Î ¸¸µé±â À§ÇØ¼­´Â ÀçÁ¤ºñ°¡ ÇÊ¿äÇÕ´Ï´Ù.;Now that we have taken possession of this African colony, we should reorganize its structure to make it truly part of our greater colonial administration.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
organize_kenya_title;ÄÉ³Ä Æí¼º;Organize Kenya;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
organize_kenya_desc;ÀÌ°÷¿¡ ½Ä¹ÎÁö¸¦ Æí¼ºÇÏ¿© Áö¿ªÀû ±¸Á¶¸¦ ´õ Àß ¹İ¿µÇØ¾ß ÇÒ »Ó¸¸ ¾Æ´Ï¶ó, ÀÚ¾Ö·Î¿î ÀÚÄ¡ °¡´É¼ºµµ ¼³Á¤ÇØ¾ß ÇÕ´Ï´Ù.;We should organize the African colonies to better reflect both a local structure, as well as set up the possibility for autonomous rule -- dominated by our benevolent colonial administrators, of course.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
reorganize_kenya_title;ÄÉ³Ä ¿µÀ¯±Ç ÁÖÀå;Claim Kenya;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
reorganize_kenya_desc;¿ì¸®´Â ÀÌ ¾ÆÇÁ¸®Ä« ½Ä¹ÎÁö¸¦ Àå¾ÇÇß½À´Ï´Ù. ÀÌ °÷À» ¿ì¸®ÀÇ À§´ëÇÑ ½Ä¹ÎÁ¦±¹ÀÇ ÀÏºÎ·Î ¸¸µé±â À§ÇØ¼­´Â ÀçÁ¤ºñ°¡ ÇÊ¿äÇÕ´Ï´Ù.;Now that we have taken possession of this African colony, we should reorganize its structure to make it truly part of our greater colonial administration.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
organize_tanzania_title;ÅÁÄ«´ÏÄ« Æí¼º;Organize Tanganyika;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
organize_tanzania_desc;ÀÌ°÷¿¡ ½Ä¹ÎÁö¸¦ Æí¼ºÇÏ¿© Áö¿ªÀû ±¸Á¶¸¦ ´õ Àß ¹İ¿µÇØ¾ß ÇÒ »Ó¸¸ ¾Æ´Ï¶ó, ÀÚ¾Ö·Î¿î ÀÚÄ¡ °¡´É¼ºµµ ¼³Á¤ÇØ¾ß ÇÕ´Ï´Ù.;We should organize the African colonies to better reflect both a local structure, as well as set up the possibility for autonomous rule-- dominated by our benevolent colonial administrators, of course.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
reorganize_tanzania_title;ÅÁÄ«´ÏÄ« ¿µÀ¯±Ç ÁÖÀå;Claim Tanzania;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
reorganize_tanzania_desc;¿ì¸®´Â ÀÌ ¾ÆÇÁ¸®Ä« ½Ä¹ÎÁö¸¦ Àå¾ÇÇß½À´Ï´Ù. ÀÌ °÷À» ¿ì¸®ÀÇ À§´ëÇÑ ½Ä¹ÎÁ¦±¹ÀÇ ÀÏºÎ·Î ¸¸µé±â À§ÇØ¼­´Â ÀçÁ¤ºñ°¡ ÇÊ¿äÇÕ´Ï´Ù.;Now that we have taken possession of this African colony, we should reorganize its structure to make it truly part of our greater colonial administration.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
organize_mali_title;¸»¸® Æí¼º;Organize Mali;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
organize_mali_desc;ÀÌ°÷¿¡ ½Ä¹ÎÁö¸¦ Æí¼ºÇÏ¿© Áö¿ªÀû ±¸Á¶¸¦ ´õ Àß ¹İ¿µÇØ¾ß ÇÒ »Ó¸¸ ¾Æ´Ï¶ó, ÀÚ¾Ö·Î¿î ÀÚÄ¡ °¡´É¼ºµµ ¼³Á¤ÇØ¾ß ÇÕ´Ï´Ù.;We should organize the African colonies to better reflect both a local structure, as well as set up the possibility for autonomous rule -- dominated by our benevolent colonial administrators, of course.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
reorganize_mali_title;¸»¸® ¿µÀ¯±Ç ÁÖÀå;Claim Mali;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
reorganize_mali_desc;¿ì¸®´Â ÀÌ ¾ÆÇÁ¸®Ä« ½Ä¹ÎÁö¸¦ Àå¾ÇÇß½À´Ï´Ù. ÀÌ °÷À» ¿ì¸®ÀÇ À§´ëÇÑ ½Ä¹ÎÁ¦±¹ÀÇ ÀÏºÎ·Î ¸¸µé±â À§ÇØ¼­´Â ÀçÁ¤ºñ°¡ ÇÊ¿äÇÕ´Ï´Ù.;Now that we have taken possession of this African colony, we should reorganize its structure to make it truly part of our greater colonial administration.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
organize_libya_title;¸®ºñ¾Æ Æí¼º;Organize Libya;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
organize_libya_desc;ÀÌ°÷¿¡ ½Ä¹ÎÁö¸¦ Æí¼ºÇÏ¿© Áö¿ªÀû ±¸Á¶¸¦ ´õ Àß ¹İ¿µÇØ¾ß ÇÒ »Ó¸¸ ¾Æ´Ï¶ó, ÀÚ¾Ö·Î¿î ÀÚÄ¡ °¡´É¼ºµµ ¼³Á¤ÇØ¾ß ÇÕ´Ï´Ù.;We should organize the African colonies to better reflect both a local structure, as well as set up the possibility for autonomous rule -- dominated by our benevolent colonial administrators, of course.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
organize_CAR_title;¿ì¹æ±â»ş¸® Æí¼º;Organize Ubangi-Chari;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
organize_CAR_desc;ÀÌ°÷¿¡ ½Ä¹ÎÁö¸¦ Æí¼ºÇÏ¿© Áö¿ªÀû ±¸Á¶¸¦ ´õ Àß ¹İ¿µÇØ¾ß ÇÒ »Ó¸¸ ¾Æ´Ï¶ó, ÀÚ¾Ö·Î¿î ÀÚÄ¡ °¡´É¼ºµµ ¼³Á¤ÇØ¾ß ÇÕ´Ï´Ù.;We should organize the African colonies to better reflect both a local structure, as well as set up the possibility for autonomous rule -- dominated by our benevolent colonial administrators, of course.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
reorganize_CAR_title;¿ì¹æ±â»ş¸® ¿µÀ¯±Ç ÁÖÀå;Claim Ubangi-Chari;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
reorganize_CAR_desc;¿ì¸®´Â ÀÌ ¾ÆÇÁ¸®Ä« ½Ä¹ÎÁö¸¦ Àå¾ÇÇß½À´Ï´Ù. ÀÌ °÷À» ¿ì¸®ÀÇ À§´ëÇÑ ½Ä¹ÎÁ¦±¹ÀÇ ÀÏºÎ·Î ¸¸µé±â À§ÇØ¼­´Â ÀçÁ¤ºñ°¡ ÇÊ¿äÇÕ´Ï´Ù.;Now that we have taken possession of this African colony, we should reorganize its structure to make it truly part of our greater colonial administration.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
organize_malawi_title;´Ï¾Æ»ì¶õµå Æí¼º;Organize Nyasaland;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
organize_malawi_desc;ÀÌ°÷¿¡ ½Ä¹ÎÁö¸¦ Æí¼ºÇÏ¿© Áö¿ªÀû ±¸Á¶¸¦ ´õ Àß ¹İ¿µÇØ¾ß ÇÒ »Ó¸¸ ¾Æ´Ï¶ó, ÀÚ¾Ö·Î¿î ÀÚÄ¡ °¡´É¼ºµµ ¼³Á¤ÇØ¾ß ÇÕ´Ï´Ù.;We should organize the African colonies to better reflect both a local structure, as well as set up the possibility for autonomous rule -- dominated by our benevolent colonial administrators, of course.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
reorganize_malawi_title;´Ï¾Æ»ì¶õµå ¿µÀ¯±Ç ÁÖÀå;Claim Nyasaland;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
reorganize_malawi_desc;¿ì¸®´Â ÀÌ ¾ÆÇÁ¸®Ä« ½Ä¹ÎÁö¸¦ Àå¾ÇÇß½À´Ï´Ù. ÀÌ °÷À» ¿ì¸®ÀÇ À§´ëÇÑ ½Ä¹ÎÁ¦±¹ÀÇ ÀÏºÎ·Î ¸¸µé±â À§ÇØ¼­´Â ÀçÁ¤ºñ°¡ ÇÊ¿äÇÕ´Ï´Ù.;Now that we have taken possession of this African colony, we should reorganize its structure to make it truly part of our greater colonial administration.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
organize_gambia_title;°¨ºñ¾Æ Æí¼º;Organize the Gambia;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
organize_gambia_desc;ÀÌ°÷¿¡ ½Ä¹ÎÁö¸¦ Æí¼ºÇÏ¿© Áö¿ªÀû ±¸Á¶¸¦ ´õ Àß ¹İ¿µÇØ¾ß ÇÒ »Ó¸¸ ¾Æ´Ï¶ó, ÀÚ¾Ö·Î¿î ÀÚÄ¡ °¡´É¼ºµµ ¼³Á¤ÇØ¾ß ÇÕ´Ï´Ù.;We should organize the African colonies to better reflect both a local structure, as well as set up the possibility for autonomous rule -- dominated by our benevolent colonial administrators, of course.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
reorganize_gambia_title;°¨ºñ¾Æ ¿µÀ¯±Ç ÁÖÀå;Claim the Gambia;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
reorganize_gambia_desc;¿ì¸®´Â ÀÌ ¾ÆÇÁ¸®Ä« ½Ä¹ÎÁö¸¦ Àå¾ÇÇß½À´Ï´Ù. ÀÌ °÷À» ¿ì¸®ÀÇ À§´ëÇÑ ½Ä¹ÎÁ¦±¹ÀÇ ÀÏºÎ·Î ¸¸µé±â À§ÇØ¼­´Â ÀçÁ¤ºñ°¡ ÇÊ¿äÇÕ´Ï´Ù.;Now that we have taken possession of this African colony, we should reorganize its structure to make it truly part of our greater colonial administration.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
reorganize_angola_title;¾Ó°ñ¶ó ¿µÀ¯±Ç ÁÖÀå;Claim Angola;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
reorganize_angola_desc;¿ì¸®´Â ÀÌ ¾ÆÇÁ¸®Ä« ½Ä¹ÎÁö¸¦ Àå¾ÇÇß½À´Ï´Ù. ÀÌ °÷À» ¿ì¸®ÀÇ À§´ëÇÑ ½Ä¹ÎÁ¦±¹ÀÇ ÀÏºÎ·Î ¸¸µé±â À§ÇØ¼­´Â ÀçÁ¤ºñ°¡ ÇÊ¿äÇÕ´Ï´Ù.;Now that we have taken possession of this African colony, we should reorganize its structure to make it truly part of our greater colonial administration.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
reorganize_mozambique_title;¸ğÀáºñÅ© ¿µÀ¯±Ç ÁÖÀå;Claim Mozambique;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
reorganize_mozambique_desc;¿ì¸®´Â ÀÌ ¾ÆÇÁ¸®Ä« ½Ä¹ÎÁö¸¦ Àå¾ÇÇß½À´Ï´Ù. ÀÌ °÷À» ¿ì¸®ÀÇ À§´ëÇÑ ½Ä¹ÎÁ¦±¹ÀÇ ÀÏºÎ·Î ¸¸µé±â À§ÇØ¼­´Â ÀçÁ¤ºñ°¡ ÇÊ¿äÇÕ´Ï´Ù.;Now that we have taken possession of this African colony, we should reorganize its structure to make it truly part of our greater colonial administration.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
become_poland_title;Æú¶õµå ºÎÈ°;Jeszcze Polska nie Zginela;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
become_poland_desc;Æú¶õµå´Â ºÎÈ°ÇØ¾ß ÇÕ´Ï´Ù! ¹Ù¸£»ş¹Ù¿¡¼­ ¼ÕÀ» ´Ù½Ã Àâ°í, °°Àº ±ê¹ß ¾Æ·¡ ¸ğµç Æú¶õµåÀÎÀ» ÇÏ³ª·Î ¹­À» Ã¹ °ÉÀ½À» ³»µó¾î¾ß ÇÕ´Ï´Ù!;Poland must be reborn! With Warsaw back in our hands, we must take the first step towards uniting all Polish people under a common flag!;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
unite_with_poland_title;Æú¶õµå µ¿Âü;Unite with Poland;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
unite_with_poland_desc;Æú¶õµå°¡ ºÎÈ°ÇßÀ¸¹Ç·Î Å©¶óÄíÇÁ´Â ¸ğ±¹°ú ÅëÇÕÇØ¾ß ÇÕ´Ï´Ù.;Now that Poland has been reborn, the time has come for Krakow to rejoin the motherland.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
galicia_annex_krakow_title;°¥¸®Ä¡¾Æ µ¿Âü;Unite with Galicia;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
galicia_annex_krakow_desc;¼¼°èÀÇ °­´ë±¹µéÀÌ ¹è°íÇÂ »ó¾îÃ³·³ ¿ì¸® ÁÖÀ§¸¦ Çì¾öÄ¡°í ÀÖÁö¸¸, ¿ì¸® µµ½Ã´Â ³Ê¹« ÀÛ¾Æ¼­ ¾ÈÀüÇÏÁö ¸øÇÕ´Ï´Ù. ¸¶Ä§ °¥¸®Ä¡¾ÆÀÇ Æú¶õµå »ç¶÷µéÀÌ ÇØ¹æµÆÀ¸´Ï ±×µé°ú ÇÔ²² ÇÏ´Â °ÍÀÌ ÃÖ¼± °°½À´Ï´Ù. ¿ì¸®´Â Æú¶õµå µ¿Æ÷µéÀ» ¸ğµÎ ÇØ¹æÇÒ ¶§±îÁö ½¬Áö ¾ÊÀ» °ÍÀÔ´Ï´Ù!;The Great Powers of the world swim around us like hungry sharks, and our city alone is too small to be safe. Now that the Poles of Galicia have been freed, it would be best for us to come under their protection. Together, we shall not rest until we have liberated the rest of our Polish brethren!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
krakow_form_galicia_title;°¥¸®Ä¡¾Æ-·Îµµ¸Ş¸®¾Æ °á¼º;Form Galicia-Lodomeria;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
krakow_form_galicia_desc;°¥¸®Ä¡¾Æ¸¦ ¿Ü±¹ÀÇ ÆøÁ¤¿¡¼­ ÇØ¹æÇÏ´Âµ¥ ¼º°øÇß½À´Ï´Ù. °¥¸®Ä¡¾Æ-·Îµµ¸Ş¸®¾Æ ¸¸¼¼!;Now that we have liberated Galicia from foreign tyranny, let us extend to its people the freedoms we ourselves hold dear. Long live free Galicia!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
become_poland_lithuania_title;Æú¶õµå-¸®Åõ¾Æ´Ï¾Æ ºÎÈ°;The Commonwealth Reborn;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
become_poland_lithuania_desc;¿ì¸®ÀÇ ¿¾ ±¹°¡°¡ ´Ù½Ã ÅÂ¾î³µ½À´Ï´Ù. Æú¶õµå-¸®Åõ¾Æ´Ï¾Æ°¡ ¿ì¸®ÀÇ ¿À·£ ÀûµéÀ» ¹°¸®Ä¡±â¸¦ ±â¿øÇÕ½Ã´Ù!;Our ancient empire has been reborn. Let Poland-Lithuania exist once again, and let our ancient enemies tremble!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
stop_poland_lithuania_title;Æú¶õµå-¸®Åõ¾Æ´Ï¾Æ ÇØÃ¼;End the Commonwealth;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
stop_poland_lithuania_desc;Æú¶õµå-¸®Åõ¾Æ´Ï¾Æ´Â ÇØÃ¼µÆ½À´Ï´Ù. ¿ì¸®ÀÇ »Ñ¸®ÀÎ Æú¶õµå·Î µ¹¾Æ°¡¾ß ÇÕ´Ï´Ù.;The Poland-Lithuanian union is at an end. We must put aside our dreams of greatness and return to our roots as Poland itself.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
unite_with_croatia_title;Å©·Î¾ÆÆ¼¾Æ µ¿Âü;Unite with Croatia;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
unite_with_croatia_desc;Å©·Î¾ÆÆ¼¾Æ°¡ Ã¢¼³µÆ±â ¶§¹®¿¡ ¿ì¸®´Â ¸ğ±¹¿¡ °¡ÀÔÇÒ ¼ö ÀÖ½À´Ï´Ù.;Now that Croatia has been formed, the time has come for us to join the motherland.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
invite_slovenia_to_YUG_title;À¯°í½½¶óºñ¾Æ, ½½·Îº£´Ï¾Æ ÃÊÃ»Invite Slovenia Into Yugoslavia;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
invite_slovenia_to_YUG_desc;¿ì¸®ÀÇ ½½·Îº£´Ï¾Æ ÀÌ¿ôµéÀº ºĞ¸íÈ÷ ½½¶óºê ¿¬ÇÕ¿¡ °¡ÀÔÇÒ ÀÇ»ç°¡ ÀÖÀ» °ÍÀÔ´Ï´Ù. ¿ì¸®°¡ ±×µé¿¡°Ô µµ¿òÀÇ ¼Õ±æÀ» ³»¹Ğ¾î¾ß ÇÒ±î¿ä?;Our Slovenian neighbors would surely be willing to join the Slavic union. Perhaps we should extend a hand to them?;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
invite_bosnia_to_YUG_title;À¯°í½½¶óºñ¾Æ, º¸½º´Ï¾Æ ÃÊÃ»Invite Bosnia Into Yugoslavia;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
invite_bosnia_to_YUG_desc;¿ì¸®ÀÇ º¸½º´Ï¾Æ ÀÌ¿ôµéÀº ºĞ¸íÈ÷ ½½¶óºê ¿¬ÇÕ¿¡ °¡ÀÔÇÒ ÀÇ»ç°¡ ÀÖÀ» °ÍÀÔ´Ï´Ù. ¿ì¸®°¡ ±×µé¿¡°Ô µµ¿òÀÇ ¼Õ±æÀ» ³»¹Ğ¾î¾ß ÇÒ±î¿ä?;Our Bosnian neighbors would surely be willing to join the Slavic union. Perhaps we should extend a hand to them?;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
invite_croatia_to_YUG_title;À¯°í½½¶óºñ¾Æ, Å©·Î¾ÆÆ¼¾Æ ÃÊÃ»;Invite Croatia Into Yugoslavia;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
invite_croatia_to_YUG_desc;¿ì¸®ÀÇ Å©·Î¾ÆÆ¼¾Æ ÀÌ¿ôµéÀº ºĞ¸íÈ÷ ½½¶óºê ¿¬ÇÕ¿¡ °¡ÀÔÇÒ ÀÇ»ç°¡ ÀÖÀ» °ÍÀÔ´Ï´Ù. ¿ì¸®°¡ ±×µé¿¡°Ô µµ¿òÀÇ ¼Õ±æÀ» ³»¹Ğ¾î¾ß ÇÒ±î¿ä?;Our Croatian neighbors would surely be willing to join the Slavic union. Perhaps we should extend a hand to them?;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
invite_montenegro_to_YUG_title;À¯°í½½¶óºñ¾Æ, ¸óÅ×³×±×·Î ÃÊÃ»;Invite Montenegro Into Yugoslavia;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
invite_montenegro_to_YUG_desc;¿ì¸®ÀÇ ¸óÅ×³×±×·Î ÀÌ¿ôµéÀº ºĞ¸íÈ÷ ½½¶óºê ¿¬ÇÕ¿¡ °¡ÀÔÇÒ ÀÇ»ç°¡ ÀÖÀ» °ÍÀÔ´Ï´Ù. ¿ì¸®°¡ ±×µé¿¡°Ô µµ¿òÀÇ ¼Õ±æÀ» ³»¹Ğ¾î¾ß ÇÒ±î¿ä?;Our Montenegrin neighbors would surely be willing to join the Slavic union. Perhaps we should extend a hand to them?;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
invite_serbia_to_YUG_title;À¯°í½½¶óºñ¾Æ, ¼¼¸£ºñ¾Æ ÃÊÃ»;Invite Serbia Into Yugoslavia;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
